Label,Product_Url,Content,header
Computer,https://sfbay.craigslist.org/sby/sys/d/boyes-hot-springs-imac-g3-ruby-slot/7689212310.html,"Selling a vintage slot-loading iMac G3 Ruby Summer 2000 desktop.  It has a fresh installation of Mac OS 9.2.2.  This computer comes with a 450 MHz PPC G3 and has been upgraded to 320 MB of RAM (upgradable to 1 GB of RAM).  It has a 15"" CRT display, a 20 GB hard drive, DVD slot-loading drive, and power cord.  This machine is in excellent overall condition.  Also has Microsoft Office 2001.  Great for basic word processing, some web browsing, getting pictures/videos off of old cameras, and reliving your childhood by playing some retro games!  Also makes for a fun boom box and a great conversation piece.  Would be a great first computer for kids as well.  Pictured black Apple keyboard (original) and mouse can be included for +$30, or a white Apple keyboard and mouse for $20.    **There is some uneven discoloration on the top of the chassis (see photos). Also, the DVD drive reads discs as expected, but the roller for inserting/ejecting is worn (common issue).    If you are interested or have any questions about the computer, please feel free to email, call, or text me.  $160 OBO.  Thank you.  ", iMac G3 Ruby Slot-Loading - 450MHz M5521 (Summer 2000) Vintage Desktop  -  $160  (sonoma)  
Computer,https://sfbay.craigslist.org/sby/sys/d/sonoma-apple-macintosh-se-m5011-4mb-ram/7684564260.html,"Selling a vintage Macintosh SE desktop. I have installed a ZuluSCSI adapter in the rear expansion bay of the Mac, making it easy to add new software via the removable and user-accessible 16 GB microSD card. I currently configured two 2 GB images with System 6.0.8 and System 7.5.5, along with some basic tools and games.  For reference, the original hard drive was 20 MB, which failed but will also be included. This computer has 4 MB of RAM, and an 800K floppy drive (tested and working). There is some yellowing given its age. Great for basic word processing and reliving your childhood by playing some retro games! Also makes for a great conversation piece, especially with the ""Flying Toasters"" screensaver from the era (see photo #1), or with a full screen clock app (see photos #2 and #3).  The pictured Apple Keyboard II and Apple Desktop Bus Mouse can be included with a replacement ADB cable for $50.    *In addition to the ZuluSCSI, I have also connected the original HDD LED to show drive activity.    **I removed the PRAM battery from the logic board to prevent corrosive damage from the battery leaking.    If you are interested or have any questions about the computer, please feel free to email, call, or text me. $300 OBO. Thank you.    ", Apple Macintosh SE M5011 4MB RAM ZuluSCSI 68k Vintage Desktop  -  $300  (sonoma)  
Computer,https://sfbay.craigslist.org/sby/sys/d/boyes-hot-springs-imac-g4-15-flat-panel/7684560867.html,"Selling a vintage iMac G4 15"" (Flat Panel) desktop. It has fresh installations of OS X Leopard 10.5.8, OS X Tiger 10.4.11, along with Mac OS 9.2.2 via Classic Mode.  This computer comes with a 1 GHz PPC G4 and has 1 GB of RAM (upgradable to 2 GB of RAM).  It has a 15"" LCD display with an adjustable arm, an 80 GB hard drive, built-in Wi-Fi (AirPort card), DVD-R/CD-RW ""Combo"" drive, and power cord.  This machine is in excellent condition (see photos).  Also has the latest supported version of iLife (iMovie, iPhoto, GarageBand, etc.) and Microsoft Office 2008 on Leopard.   I have also installed InterWebPPC, which is a web browser has been developed specifically to support modern web browsing on PowerPC machines. Great for basic word processing, some web browsing, getting pictures/videos off of old cameras, and reliving your childhood by playing some retro games!  Also makes for a fun boom box and a great conversation piece.  Would be a great first computer for kids as well.  Pictured white Apple keyboard and mouse can be included for +$20, and can add Wi-Fi (AirPort Extreme) card for +$20.    *I have also cleaned the inside of the iMac and applied fresh thermal paste. Removed clock battery to prevent leaking in the future.    **The hard drive sometimes makes noise at startup, but then the iMac boots and runs normally.    If you are interested or have any questions about the computer, please feel free to email, call, or text me.  $140 OBO.  Thank you.  "," iMac G4 15"" (Flat Panel) - 1 GHz PowerPC M6498 Vintage Desktop  -  $140  (sonoma)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/boyes-hot-springs-apple-power-mac-g4/7694140756.html,"Selling an Apple Power Mac G4 MDD (Mirrored Drive Doors) FW800 desktop.  This computer comes with a dual 1.42 GHz PowerPC G4 processor, has 2 GB of RAM (max upgrade), a 160 GB hard drive, an ATI Radeon 9000 Pro 64MB graphics card, FireWire 400 and 800, Ethernet, SuperDrive, and headphone and microphone jacks.  It has a fresh installation of Mac OS X Tiger 10.4.11 (with OS 9 support via Classic Mode) and Leopard 10.5.8.  Also includes the latest supported versions of iLife (iMovie, GarageBand, iPhoto, iDVD, etc.) and Microsoft Office 2008.  This desktop is in overall good cosmetic and working condition, and has some wear from normal use as shown in the photos.  Great for basic word processing, some web browsing, and reliving your childhood by playing some retro games!  Complete with factory full copper heatsink that only came with the dual 1.42 GHz models.    **This is the fastest and most powerful stock Power Mac G4 made by Apple.  If you need to run Mac OS 9 natively (not in Classic Mode via Tiger), I can install a special version of OS 9 to make it boot into OS 9 natively upon request.    If you are interested or have any questions about the computer, please feel free to email, call, or text me.  $200 OBO.  Thank you.  ", Apple Power Mac G4 MDD FW800 Dual 1.42GHz M8570 Vintage Desktop  -  $200  (sonoma)  
Computer,https://sfbay.craigslist.org/sby/sys/d/boyes-hot-springs-apple-power-mac-g5/7694140711.html,"Selling a Power Mac G5 desktop workstation.  Excellent condition.  This machine comes with two G5 CPUs @ 2.0 GHz, 512 MB RAM (upgradable to 8 GB), a 500 GB hard drive, a SuperDrive, an Apple NVIDIA GeForce FX 5200 64 MB graphics card (ADC and DVI ports), 3 x USB 2.0 ports, Gigabit Ethernet, 1 x FireWire 800 port, 2 x FireWire 400 ports, and both analog and optical audio.  It has a fresh installation of the latest supported OS X Leopard 10.5.8, as well as OS X Tiger 10.4.11 with Classic Mode.  Comes with power cord.  Wired full-length white Apple keyboard and mouse can be included for +$20.  Complete with iLife (iMovie, iPhoto, GarageBand, iDVD, etc.) and Microsoft Office 2008.  I have also installed InterWebPPC, which is a web browser has been developed specifically to support modern web browsing on PowerPC machines.    This machine is in great condition, inside and out, and has some wear from normal use (see photos).  If you are interested or have any questions about the computer, please feel free to call, text, or email me.  $120 OBO.  Thank you.  "," Apple Power Mac G5 PCI-X - Dual 2.0 GHz PPC G5, 512MB RAM, 500GB HDD  -  $120  (sonoma)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/sunnyvale-hp-proliant-microserver/7694140585.html,Intel® Celeron® G1610T (2.3Hz/2-core/2MB/35W) Processor  2GB (1 x 2GB) PC3-12800E DDR3 UDIMM    4x3.5 HDD bay  1 ODD bay converted 2.5 port (128GB SSD included)  SD card slot has some issue booting system    See https://h20427.www2.hpe.com/pdf/HP_ProLiant_MicroServer_Gen8_quicspec.pdf for specs    This one has G1610T CPU    , HP ProLiant MicroServer Generation 8 - NAS  -  $80  (sunnyvale)  
Computer,https://sfbay.craigslist.org/sby/sys/d/sunnyvale-like-new-lenovo-legion-slim/7684009967.html,"TXT me @ (408).8.6.8.3.3.9.1    Lenovo Legion Slim 7 15"" Gaming Laptop  AMD Ryzen 7 5800H  16GB Memory  512GB SSD  NVIDIA GeForce RTX 3060    Legion Ultimate Support Warranty until Jan 2026.  Like New    $899    TXT me @ (408).8.6.8.3.3.9.1  "," LIKE NEW Lenovo Legion Slim 7 15"" Gaming Laptop  -  $899  (sunnyvale)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/daly-city-custom-built-desktop-intel/7694140243.html,"It works perfectly! It cost me over $1000 to build this desktop. I'm selling it because I'm going to move to another place.    All parts are brand new from box to case:    CPU: I7 7700K  Motherboard: MSI Z270 Gaming M3     (Amazon link: https://www.amazon.com/gp/product/B01MS4FTP1/ref=ppx_od_dt_b_asin_title_s02?ie=UTF8&th=1)    GPU: Gigabyte Geforce GTX 1050 2GB GDDR5 128 Bit PCI-E Graphic Card  Memory: 16GB(4*4GB) G.Skill and Kingston Technology HyperX FURY 2400MHz DDR4  CPU cooler: Cooler Master Hyper 212 EVO RR-212E-20PK-R2 CPU Cooler with 120mm PWM Fan  Power supply: EVGA 600 B1, 80+ BRONZE 600W  Case: Rosewill ATX Case     (Amazon link: https://www.amazon.com/gp/product/B01IT0TDY6/ref=ppx_od_dt_b_asin_title_s00?ie=UTF8&th=1)    Wifi: wifi adapter   Windows 10: You don't need to purchase a new Windows when you use your own hard drive. You can reinstall Windows 10 anytime for no cost except your time. Since I had Windows 10 installed previously, it won't be a problem for activation.    BE CAREFUL! There is no hard drive. This motherboard supports both M.2 SSD and SATA HDD/SSD.    For further information, please contact me.    CASH ONLY / LOCAL PICK-UP ONLY  ", Custom Built Desktop Intel 7700k+Z270+1050+16GB  -  $299  (daly city)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/fremont-mcafee-antivirus-software-pc/7691875198.html," McAfee Antivirus Software 1PC - 1 Year License, brand new, in the box   - 1 year license   - no CD Required. Your McAfee Software is downloaded online to ensure you get the newest version   - for Windows / PC only   - brand new in the box, never used     Product Summary  McAfee AntiVirus service provides basic security features so you   Guard against viruses and the latest threats on your PC   can shop, bank, and socialize online with confidence from a protected PC.   Digital shredder-Securely delete digital files like e-bills and financial statements   Includes free support with your 1-year subscription      System Requirements  Windows 10 (32 and 64 bit)  Windows 8.1 (32 and 64 bit)  Windows 8 (32 and 64 bit)  Windows 7 (32 and 64 bit)      if this posting is up it's still available   multiple copies available         mcafee antivirus internet security spam spyware antispyware  BTS back to school back-to-school    ", McAfee Antivirus Software 1 PC - 1 Year License Brand new in the box  -  $20  (fremont / union city / newark)  
Computer,https://sfbay.craigslist.org/sby/sys/d/fremont-lenovo-ideapad-14-hd-laptop/7690176690.html," Lenovo Ideapad 1 14"" HD Laptop - Intel N4020 CPU - 4GB Memory - 64GB eMMC - Intel UHD 600 Graphics - Cloud Grey - Windows 11 Home in S Mode   Description Screen: 14 incesScreen Resolution: 1366 x768 HDProcessor: Intel N4020 Dual CoreCPU: 1.1 GHzStorage: 64 GB eMMCRAM: 4 GBGraphic Intel UHD 600OS: Windows 11 Home in S HomeColor: Gray  Windows 11 Home in S Mode Experience the most secure Windows ever built with fast boot times, increased responsiveness, and added protection against phishing and malware. 14.0"" HD screen Typical 1366 x 768 HD resolution. Energy-efficient LED backlight. Intel Celeron N4020 Processor Featuring true machine intelligence and a newly designed efficient architecture, the groundbreaking processor learns and adapts to your needs so you can achieve more. 4GB system memory for basic multitasking Adequate high-bandwidth RAM to smoothly run multiple applications and browser tabs all at once. 64GB eMMC Storage This ultracompact memory system is ideal for mobile devices and applications, providing enhanced storage capabilities, streamlined data management, quick boot-up times and support for high-definition video playback. Intel UHD Graphics On-processor graphics with shared video memory provide everyday image quality for Internet use, basic photo editing and casual gaming. Wireless/Wired connectivity (WiFi 6 - 802.11 ax) Flexible, dual-band connectivity w/ greater reliability thanks to two data streams and antennas. Connect to a Wi-Fi router to experience GB Wi-Fi speeds nearly 3X faster vs. standard Wi-Fi 5 with improved responsiveness for even more devices. Weighs 3.08 lbs. and measures 0.70"" thin Thin and light design with DVD/CD drive omitted for improved portability. 3-cell lithium polymer battery. Built-in media reader for simple photo transfer Supports SD memory card formats. HDMI output expands your viewing options Connect to an HDTV or high-def monitor to set up two screens side by side or just see more of the big picture. Built-in webcam with Privacy Shutter and dual array microphone Makes it easy to video chat with family and friends or teleconference with colleagues over Skype or other popular applications. Cloud Grey Adds subtle style to the laptops lid. Additional port Headphone/microphone combo jack.About this item: Operating System Windows 11 Home in S Mode Processor Intel Celeron N4020 (2C / 2T, 1.1 / 2.8GHz, 4MB) Display 14"" HD (1366x768) TN 220nits Anti-glare Non touch Memory 4GB Soldered DDR4-2400 Memory soldered to system board, no slots Storage 64GB eMMC + 512 GB SSD M.2 2280 PCIe (upgraded by profession) HD 720p Camera with Privacy Shutter USB-C, USB 3.2, HDMI, 4-in-1 Card Reader, Headphone jack; WiFi 6 - 802.11 ax				  "," Lenovo Ideapad 1 14"" HD Laptop Intel N4020 64GB SSD 4GB RAM Brand New  -  $198  (fremont / union city / newark)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/fremont-hp-67xl-black-high-yield-ink/7690173771.html," HP 67XL Black High-yield Ink Cartridge | Works with HP DeskJet 1255, 2700, 4100 Series, HP ENVY 6000, 6400 Series | Hewlett-Packard 67 XL 3YM57AN   Description  Ensure your printing is right the first time and every time with Original HPInk, which provides precision output so you can take pride in fade-resistantdocuments and brilliant images.			Features:			Brand New, SealedExpiration: 2025Original HP Ink is engineered to work with HP printers to provide consistent quality, reliability and valueThis cartridge works with: HP DeskJet 1255, 2710e, 2720e, 2721e, 2722, 2722e, 2723e, 2724, 2725, 2732, 2742e, 2752e, 2755, 2755e, 4110e, 4120e, 4121e, 4122e, 4123e, 4130e, 4132e, 4152e, 4155e, 4158e; HP DeskJet Plus 4122, 4132, 4155This cartridge works with: HP ENVY 6010e, 6020e, 6022e, 6030e, 6032e, 6034e, 6050e, 6052e, 6055, 6055e, 6075, 6075e, 6420e, 6422e, 6430e, 6432e, 6450e, 6452e, 6455e, 6458e, 6475e; HP ENVY Pro 6455, 6458, 6475Cartridge yield (approx.): 240 pagesUp to 2x more prints with Original HP Ink vs. non-Original HP InkProduct Details:			Model Name: 3YM57AN#140Brand: HPInk Color: BlackPage Yield: 240Compatible Devices: PrinterSpecial Feature: high yieldCompatibility Options: Original OEMCompatible Printer Models: HP DeskJet 2755e, HP DeskJet 4155e, HP ENVY Pro 6455E, HP ENVY 6055eManufacturer: ‎HPBrand: ‎HPItem Weight: ‎1.44 ouncesProduct Dimensions: ‎1.43 x 4.05 x 4.49 inchesItem model number: ‎3YM57AN#140Size: ‎One SizeInk Color: ‎BlackManufacturer Part Number: ‎3YM57AN  ", HP 67XL Black High Yield Ink Cartridge 240 Pages HP DeskJet 1255 Envy  -  $23  (fremont / union city / newark)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/fremont-mcafee-antivirus-software-pc/7691903580.html," McAfee Antivirus Software 1PC - 1 Year License, brand new, in the box   - 1 year license   - no CD Required. Your McAfee Software is downloaded online to ensure you get the newest version   - for Windows / PC only   - brand new in the box, never used     Product Summary  McAfee AntiVirus service provides basic security features so you   Guard against viruses and the latest threats on your PC   can shop, bank, and socialize online with confidence from a protected PC.   Digital shredder-Securely delete digital files like e-bills and financial statements   Includes free support with your 1-year subscription      System Requirements  Windows 10 (32 and 64 bit)  Windows 8.1 (32 and 64 bit)  Windows 8 (32 and 64 bit)  Windows 7 (32 and 64 bit)      if this posting is up it's still available   multiple copies available         mcafee antivirus internet security spam spyware antispyware  BTS back to school back-to-school    ", McAfee Antivirus Software 1 PC - 1 Year License Brand new in the box  -  $20  (fremont / union city / newark)  
